,id,inspection_day,gender,age,area,income_degree,now_leisure_spend,willingness_to_spending,workday_leisure_avg,weekend_leisure_avg,one_week_total_leisure,rest_rcrt_rate,hobby_rate,self_impt_rate,human_relationship_rate,etc_rate
1657,53329738,20221123,F,50대,경기도,600.0,비슷하다,비슷할 것이다,4,4,28,10,20,10,60,0
1658,53329979,20221123,M,40대,경상남도,400.0,증가한 편이다,증가할 것이다,3,6,27,30,30,20,20,0
1659,53330020,20221123,F,30대,서울특별시,400.0,크게 증가했다,크게 증가할 것이다,5,6,37,70,15,5,10,0
1660,53330035,20221123,F,20대,경기도,600.0,비슷하다,비슷할 것이다,1,1,7,20,30,50,0,0
1661,53330503,20221123,F,60대,충청북도,700.0,비슷하다,비슷할 것이다,4,2,24,10,20,50,0,20
1662,53330522,20221123,F,40대,경상북도,400.0,증가한 편이다,감소할 것이다,1,4,13,20,30,20,30,0
1664,53330841,20221123,M,60대,전라남도,400.0,크게 증가했다,증가할 것이다,2,6,22,100,0,0,0,0
1665,53331214,20221123,M,40대,전라남도,400.0,증가한 편이다,증가할 것이다,4,15,50,30,30,20,20,0
1666,53331263,20221123,F,40대,서울특별시,200.0,비슷하다,비슷할 것이다,1,0,5,40,15,10,30,5
1668,53331633,20221123,M,30대,충청남도,200.0,비슷하다,비슷할 것이다,0,4,8,0,0,30,0,70
1669,53331667,20221123,F,50대,서울특별시,700.0,증가한 편이다,증가할 것이다,5,1,27,40,20,20,10,10
1670,53331964,20221123,F,30대,서울특별시,200.0,비슷하다,비슷할 것이다,1,2,9,50,30,10,10,0
1671,53332185,20221123,M,30대,경상남도,400.0,증가한 편이다,증가할 것이다,2,4,18,50,10,10,30,0
1672,53332267,20221123,M,30대,광주광역시,400.0,증가한 편이다,증가할 것이다,5,10,45,20,20,20,40,0
1674,53332402,20221123,M,50대,제주특별자치도,600.0,증가한 편이다,감소할 것이다,1,1,7,40,30,30,0,0
1675,53332421,20221123,M,30대,경기도,600.0,비슷하다,비슷할 것이다,6,6,42,40,20,20,20,0
1676,53332440,20221123,F,20대,인천광역시,400.0,증가한 편이다,증가할 것이다,8,6,52,5,20,70,5,0
1677,53332564,20221123,F,50대,경기도,400.0,비슷하다,비슷할 것이다,2,5,20,50,20,0,30,0
1678,53332612,20221123,F,50대,부산광역시,700.0,증가한 편이다,비슷할 것이다,3,5,25,20,80,0,0,0
1679,53332717,20221123,F,30대,대전광역시,400.0,증가한 편이다,증가할 것이다,4,8,36,60,20,10,10,0
1680,53332845,20221123,M,30대,서울특별시,700.0,감소한 편이다,비슷할 것이다,3,7,29,30,30,0,40,0
1681,53332935,20221123,M,50대,경기도,700.0,비슷하다,비슷할 것이다,2,6,22,30,30,20,0,20
1682,53333151,20221123,M,30대,경기도,400.0,비슷하다,비슷할 것이다,5,18,61,70,0,0,30,0
1683,53333162,20221123,F,40대,부산광역시,400.0,증가한 편이다,비슷할 것이다,1,4,13,0,0,50,50,0
1684,53333207,20221123,F,60대,경상남도,600.0,비슷하다,비슷할 것이다,8,10,60,30,25,25,20,0
1685,53333329,20221123,M,60대,전라북도,400.0,감소한 편이다,증가할 것이다,6,6,42,30,20,0,50,0
1686,53333377,20221123,F,60대,경상북도,400.0,비슷하다,증가할 것이다,2,2,14,30,30,30,10,0
1687,53333488,20221123,M,20대,부산광역시,700.0,비슷하다,크게 증가할 것이다,4,7,34,20,30,30,20,0
1688,53333513,20221123,F,60대,경기도,600.0,비슷하다,감소할 것이다,2,6,22,30,20,0,50,0
1689,53333730,20221123,F,60대,강원도,600.0,감소한 편이다,감소할 것이다,3,8,31,30,20,30,20,0
1690,53333824,20221123,F,40대,광주광역시,400.0,증가한 편이다,증가할 것이다,3,6,27,50,30,0,20,0
1691,53334043,20221123,M,50대,충청남도,400.0,증가한 편이다,증가할 것이다,2,6,22,30,50,0,20,0
1692,53334080,20221123,F,50대,서울특별시,400.0,비슷하다,비슷할 것이다,1,2,9,60,0,30,10,0
1693,53334207,20221123,F,50대,강원도,700.0,증가한 편이다,증가할 것이다,6,7,44,30,50,10,10,0
1694,53334310,20221123,F,40대,부산광역시,600.0,비슷하다,증가할 것이다,0,3,6,10,0,0,90,0
1695,53334331,20221123,F,50대,부산광역시,700.0,감소한 편이다,증가할 것이다,1,3,11,30,40,10,20,0
1696,53334369,20221123,M,60대,경상북도,600.0,증가한 편이다,증가할 것이다,2,10,30,0,0,30,70,0
1697,53334551,20221123,F,20대,충청남도,200.0,크게 증가했다,비슷할 것이다,0,10,20,10,20,10,30,30
1698,53334592,20221123,M,20대,경기도,700.0,비슷하다,비슷할 것이다,2,8,26,50,50,0,0,0
1699,53334684,20221123,F,40대,강원도,400.0,증가한 편이다,증가할 것이다,3,5,25,40,20,10,30,0
1700,53334815,20221123,F,30대,인천광역시,200.0,증가한 편이다,비슷할 것이다,8,12,64,100,0,0,0,0
1701,53334895,20221123,M,30대,경상남도,400.0,비슷하다,비슷할 것이다,1,2,9,97,0,2,1,0
1702,53334902,20221123,M,30대,충청남도,400.0,크게 증가했다,증가할 것이다,2,3,16,60,10,10,20,0
1703,53334943,20221123,M,40대,경기도,600.0,감소한 편이다,감소할 것이다,2,4,18,60,0,40,0,0
1704,53335142,20221123,M,60대,충청북도,600.0,감소한 편이다,감소할 것이다,2,3,16,30,30,0,40,0
1705,53335208,20221123,F,50대,경상북도,400.0,비슷하다,증가할 것이다,2,5,20,70,0,20,10,0
1706,53335214,20221123,M,20대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,2,14,40,10,10,40,0
1707,53335279,20221123,M,50대,경기도,600.0,증가한 편이다,증가할 것이다,0,6,12,10,70,10,10,0
1708,53335297,20221123,F,60대,경상북도,200.0,증가한 편이다,증가할 것이다,4,2,24,30,10,10,50,0
1709,53335348,20221123,F,60대,서울특별시,400.0,증가한 편이다,비슷할 것이다,2,3,16,40,20,20,20,0
1710,53335424,20221123,F,20대,광주광역시,700.0,증가한 편이다,비슷할 것이다,4,6,32,30,0,0,70,0
1711,53335509,20221123,M,40대,경상남도,400.0,비슷하다,비슷할 것이다,1,5,15,30,20,10,40,0
1712,53335550,20221123,F,50대,부산광역시,700.0,증가한 편이다,증가할 것이다,2,6,22,20,0,10,70,0
1713,53335824,20221123,M,60대,경상북도,400.0,비슷하다,비슷할 것이다,5,5,35,10,40,50,0,0
1714,53335908,20221123,M,30대,전라북도,600.0,증가한 편이다,증가할 것이다,2,0,10,20,80,0,0,0
1715,53335919,20221123,M,60대,경기도,600.0,비슷하다,비슷할 것이다,3,4,23,80,0,10,10,0
1716,53336089,20221123,M,40대,서울특별시,700.0,감소한 편이다,감소할 것이다,1,1,7,100,0,0,0,0
1717,53336092,20221123,M,40대,경상북도,200.0,비슷하다,비슷할 것이다,0,3,6,50,0,0,0,50
1719,53336238,20221123,F,20대,대구광역시,200.0,증가한 편이다,증가할 것이다,2,8,26,80,10,1,9,0
1720,53336259,20221123,M,60대,경기도,700.0,증가한 편이다,증가할 것이다,2,10,30,0,80,0,20,0
1721,53336686,20221123,F,50대,부산광역시,700.0,증가한 편이다,증가할 것이다,1,3,11,20,20,30,10,20
1722,53336970,20221123,M,30대,부산광역시,200.0,증가한 편이다,증가할 것이다,2,4,18,30,20,10,40,0
1723,53337041,20221123,F,60대,경상남도,200.0,비슷하다,비슷할 것이다,4,3,26,70,10,10,10,0
1724,53337151,20221123,M,30대,경기도,400.0,비슷하다,비슷할 것이다,1,1,7,50,0,0,50,0
1725,53337289,20221123,M,60대,대전광역시,400.0,증가한 편이다,증가할 것이다,5,3,31,30,50,0,20,0
1726,53337398,20221123,M,40대,강원도,200.0,비슷하다,비슷할 것이다,5,10,45,70,0,10,20,0
1727,53337708,20221123,F,50대,충청북도,600.0,감소한 편이다,비슷할 것이다,1,2,9,70,0,0,30,0
1728,53337729,20221123,M,60대,경상남도,400.0,비슷하다,비슷할 것이다,3,3,21,20,30,15,15,20
1729,53337800,20221123,F,30대,전라남도,400.0,증가한 편이다,감소할 것이다,2,6,22,40,5,5,50,0
1730,53337831,20221123,M,20대,인천광역시,700.0,증가한 편이다,증가할 것이다,2,2,14,0,70,15,15,0
1731,53337924,20221123,M,50대,경기도,400.0,감소한 편이다,감소할 것이다,1,5,15,80,0,20,0,0
1732,53337925,20221123,M,60대,부산광역시,400.0,증가한 편이다,증가할 것이다,1,6,17,10,80,0,10,0
1733,53338003,20221123,F,60대,서울특별시,400.0,감소한 편이다,감소할 것이다,10,10,70,65,10,0,25,0
1734,53338062,20221123,F,40대,경상남도,200.0,비슷하다,증가할 것이다,2,2,14,60,30,0,10,0
1735,53338083,20221123,M,60대,경상북도,400.0,감소한 편이다,비슷할 것이다,2,4,18,20,20,30,30,0
1736,53338142,20221123,M,40대,세종특별자치시,400.0,증가한 편이다,증가할 것이다,1,6,17,10,30,10,50,0
1737,53338365,20221123,F,50대,서울특별시,200.0,비슷하다,증가할 것이다,3,2,19,80,0,0,20,0
1738,53338496,20221123,M,50대,대구광역시,400.0,비슷하다,비슷할 것이다,1,3,11,60,10,10,20,0
1739,53338751,20221123,M,50대,충청북도,600.0,감소한 편이다,감소할 것이다,3,8,31,0,0,30,70,0
1740,53338919,20221123,M,20대,서울특별시,200.0,비슷하다,비슷할 것이다,0,2,4,0,100,0,0,0
1741,53338924,20221123,F,40대,서울특별시,700.0,비슷하다,비슷할 것이다,1,4,13,10,0,50,40,0
1742,53338957,20221123,M,40대,부산광역시,600.0,증가한 편이다,증가할 것이다,4,8,36,50,10,10,30,0
1743,53339102,20221123,F,30대,인천광역시,200.0,증가한 편이다,증가할 것이다,1,5,15,50,0,30,20,0
1744,53339185,20221123,F,30대,경기도,200.0,비슷하다,비슷할 것이다,3,5,25,30,50,0,20,0
1746,53339329,20221123,M,60대,충청북도,200.0,비슷하다,증가할 것이다,4,3,26,0,40,30,30,0
1747,53339378,20221123,F,60대,경기도,200.0,감소한 편이다,비슷할 것이다,1,2,9,10,10,10,50,20
1748,53339615,20221123,M,50대,부산광역시,700.0,비슷하다,비슷할 것이다,2,5,20,50,40,0,10,0
1749,53339811,20221123,F,40대,경기도,700.0,비슷하다,비슷할 것이다,0,10,20,30,0,20,50,0
1752,53339969,20221123,M,40대,경기도,400.0,비슷하다,비슷할 것이다,2,5,20,10,60,10,20,0
1753,53340026,20221123,F,60대,광주광역시,400.0,비슷하다,증가할 것이다,2,2,14,50,20,20,10,0
1755,53340505,20221123,F,30대,광주광역시,400.0,증가한 편이다,비슷할 것이다,1,4,13,50,0,0,50,0
1756,53340530,20221123,M,50대,서울특별시,700.0,감소한 편이다,감소할 것이다,5,6,37,30,15,20,35,0
1757,53340533,20221123,M,40대,경기도,200.0,비슷하다,감소할 것이다,3,18,51,30,30,40,0,0
1758,53340534,20221123,F,50대,경기도,600.0,비슷하다,비슷할 것이다,2,8,26,30,30,0,40,0
1759,53340675,20221123,F,30대,경기도,700.0,비슷하다,비슷할 것이다,4,10,40,70,20,0,10,0
1760,53340805,20221123,F,40대,경기도,700.0,증가한 편이다,증가할 것이다,1,5,15,50,0,50,0,0
1761,53340877,20221123,F,40대,광주광역시,200.0,비슷하다,비슷할 것이다,3,8,31,80,0,0,20,0
1762,53341022,20221123,F,60대,인천광역시,400.0,비슷하다,비슷할 것이다,3,4,23,45,0,50,5,0
1763,53341064,20221123,F,40대,경기도,600.0,비슷하다,비슷할 것이다,3,7,29,70,0,0,30,0
1764,53341103,20221123,M,30대,경상남도,700.0,증가한 편이다,감소할 것이다,1,12,29,10,0,0,90,0
1765,53341139,20221123,F,50대,경상남도,200.0,감소한 편이다,감소할 것이다,1,3,11,30,20,40,10,0
1766,53341199,20221123,F,20대,부산광역시,200.0,감소한 편이다,감소할 것이다,5,12,49,70,20,5,5,0
1767,53341231,20221123,F,60대,서울특별시,400.0,비슷하다,비슷할 것이다,5,6,37,50,20,10,20,0
1768,53341329,20221123,M,60대,서울특별시,200.0,증가한 편이다,증가할 것이다,2,5,20,50,0,30,20,0
1769,53341341,20221123,F,30대,전라남도,400.0,증가한 편이다,비슷할 것이다,2,12,34,50,0,10,40,0
1770,53341427,20221123,F,50대,울산광역시,200.0,증가한 편이다,증가할 것이다,8,10,60,80,20,0,0,0
1771,53341434,20221123,M,40대,경기도,700.0,비슷하다,비슷할 것이다,2,6,22,20,60,0,20,0
1772,53341474,20221123,M,40대,부산광역시,200.0,비슷하다,비슷할 것이다,3,6,27,35,20,15,30,0
1773,53341718,20221123,F,20대,부산광역시,700.0,증가한 편이다,증가할 것이다,3,6,27,50,10,5,35,0
1775,53341822,20221123,F,50대,경상남도,700.0,증가한 편이다,크게 증가할 것이다,1,5,15,60,0,10,30,0
1776,53341865,20221123,M,20대,경기도,200.0,비슷하다,비슷할 것이다,2,8,26,80,10,0,10,0
1777,53341869,20221123,M,60대,충청남도,200.0,비슷하다,비슷할 것이다,2,8,26,50,0,0,50,0
1778,53341886,20221123,M,50대,경상남도,200.0,증가한 편이다,증가할 것이다,2,5,20,10,40,20,30,0
1779,53342127,20221123,F,40대,경상남도,600.0,감소한 편이다,감소할 것이다,2,10,30,80,0,0,0,20
1781,53342422,20221123,M,60대,전라남도,600.0,비슷하다,비슷할 것이다,1,4,13,50,30,0,20,0
1782,53342428,20221123,M,40대,경기도,200.0,비슷하다,비슷할 것이다,2,10,30,10,20,10,0,60
1783,53342528,20221123,F,20대,경기도,200.0,비슷하다,비슷할 것이다,2,6,22,30,5,50,15,0
1784,53342562,20221123,M,50대,경상남도,200.0,증가한 편이다,비슷할 것이다,7,10,55,70,0,0,30,0
1785,53342870,20221123,F,40대,경기도,700.0,비슷하다,비슷할 것이다,2,8,26,100,0,0,0,0
1786,53342938,20221123,F,60대,강원도,600.0,증가한 편이다,증가할 것이다,2,0,10,20,20,0,40,20
1788,53343027,20221123,M,40대,전라북도,200.0,비슷하다,비슷할 것이다,1,1,7,100,0,0,0,0
1789,53343038,20221123,F,50대,서울특별시,700.0,감소한 편이다,감소할 것이다,3,5,25,75,0,25,0,0
1790,53343080,20221123,M,40대,전라남도,600.0,감소한 편이다,비슷할 것이다,3,6,27,60,10,10,20,0
1792,53343383,20221123,F,30대,서울특별시,200.0,비슷하다,비슷할 것이다,3,4,23,23,30,25,22,0
1793,53343392,20221123,F,30대,서울특별시,400.0,증가한 편이다,증가할 것이다,6,12,54,65,10,5,20,0
1794,53343520,20221123,F,20대,광주광역시,200.0,증가한 편이다,증가할 것이다,4,5,30,10,40,0,50,0
1795,53343522,20221123,M,40대,부산광역시,400.0,비슷하다,증가할 것이다,2,5,20,10,50,20,20,0
1796,53343690,20221123,M,60대,서울특별시,400.0,증가한 편이다,증가할 것이다,3,2,19,80,0,0,20,0
1797,53343746,20221123,F,60대,경기도,700.0,비슷하다,증가할 것이다,3,8,31,20,0,10,70,0
1798,53343809,20221123,F,50대,경기도,400.0,감소한 편이다,감소할 것이다,2,3,16,10,10,20,20,40
1799,53343905,20221123,F,30대,충청북도,700.0,비슷하다,비슷할 것이다,0,5,10,50,20,20,10,0
1800,53343961,20221123,F,40대,경기도,700.0,증가한 편이다,증가할 것이다,1,5,15,50,10,10,30,0
1801,53343991,20221123,F,20대,전라북도,400.0,비슷하다,비슷할 것이다,1,1,7,90,10,0,0,0
1802,53344044,20221123,M,60대,대구광역시,700.0,비슷하다,증가할 것이다,1,4,13,10,30,50,10,0
1803,53344063,20221123,F,40대,서울특별시,700.0,비슷하다,비슷할 것이다,4,8,36,0,40,0,60,0
1805,53344100,20221123,F,20대,경기도,400.0,증가한 편이다,비슷할 것이다,4,14,48,10,20,5,65,0
1806,53344102,20221123,F,30대,충청북도,400.0,크게 증가했다,크게 증가할 것이다,2,3,16,50,10,5,35,0
1807,53344129,20221123,F,40대,충청북도,400.0,비슷하다,감소할 것이다,2,1,12,50,20,10,20,0
1808,53344197,20221123,M,30대,경기도,600.0,증가한 편이다,증가할 것이다,4,6,32,20,10,30,40,0
1809,53344320,20221123,F,50대,경상남도,600.0,비슷하다,비슷할 것이다,6,8,46,80,20,0,0,0
1810,53344681,20221123,F,50대,경기도,200.0,증가한 편이다,증가할 것이다,1,2,9,50,20,10,20,0
1811,53344862,20221123,M,60대,경기도,400.0,증가한 편이다,증가할 것이다,8,12,64,0,0,20,50,30
1812,53345073,20221123,M,60대,경기도,700.0,비슷하다,비슷할 것이다,3,10,35,50,50,0,0,0
1813,53345077,20221123,M,20대,부산광역시,200.0,비슷하다,비슷할 것이다,3,6,27,80,0,0,20,0
1814,53345150,20221123,M,60대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,2,14,30,50,0,20,0
1815,53345366,20221123,M,40대,서울특별시,200.0,비슷하다,비슷할 것이다,3,5,25,30,30,30,10,0
1816,53345464,20221123,M,60대,경상남도,600.0,증가한 편이다,증가할 것이다,1,4,13,20,40,20,20,0
1818,53345746,20221123,M,50대,서울특별시,700.0,증가한 편이다,비슷할 것이다,2,10,30,0,30,30,40,0
1819,53345753,20221123,M,60대,인천광역시,200.0,감소한 편이다,감소할 것이다,3,5,25,20,30,20,10,20
1820,53345876,20221123,F,30대,경상남도,700.0,비슷하다,비슷할 것이다,2,5,20,30,10,30,30,0
1821,53345888,20221123,F,40대,부산광역시,400.0,비슷하다,비슷할 것이다,1,3,11,100,0,0,0,0
1822,53345947,20221123,M,50대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,4,18,30,20,20,30,0
1823,53345953,20221123,M,60대,서울특별시,600.0,크게 증가했다,크게 증가할 것이다,2,2,14,0,80,20,0,0
1824,53346046,20221123,M,50대,서울특별시,400.0,비슷하다,비슷할 것이다,3,6,27,70,10,0,20,0
1825,53346116,20221123,F,50대,경상남도,200.0,증가한 편이다,증가할 것이다,2,4,18,80,0,10,10,0
1826,53346179,20221123,F,60대,대전광역시,400.0,비슷하다,증가할 것이다,1,2,9,0,50,0,50,0
1827,53346397,20221123,F,40대,부산광역시,400.0,비슷하다,비슷할 것이다,1,2,9,60,0,40,0,0
1828,53346482,20221123,M,30대,경상북도,400.0,증가한 편이다,비슷할 것이다,2,3,16,20,40,20,20,0
1830,53346652,20221123,F,50대,강원도,200.0,증가한 편이다,증가할 것이다,2,6,22,10,50,10,30,0
1831,53346693,20221123,M,20대,충청북도,700.0,증가한 편이다,비슷할 것이다,2,5,20,30,50,0,20,0
1832,53346866,20221123,M,20대,경기도,400.0,증가한 편이다,증가할 것이다,1,3,11,20,40,20,20,0
1833,53346930,20221123,F,30대,경상북도,400.0,증가한 편이다,증가할 것이다,2,4,18,50,20,20,10,0
1834,53346989,20221123,M,60대,전라남도,200.0,비슷하다,비슷할 것이다,4,4,28,80,0,0,20,0
1835,53347215,20221123,M,40대,전라남도,400.0,비슷하다,비슷할 것이다,5,5,35,80,10,0,10,0
1836,53347287,20221123,F,60대,광주광역시,600.0,비슷하다,감소할 것이다,3,1,17,30,30,30,10,0
1837,53347386,20221123,F,60대,충청남도,700.0,비슷하다,비슷할 것이다,4,8,36,30,20,20,30,0
1838,53347850,20221123,M,50대,경기도,400.0,증가한 편이다,증가할 것이다,2,2,14,30,20,10,40,0
1839,53347923,20221123,F,30대,전라북도,700.0,증가한 편이다,증가할 것이다,1,2,9,10,10,10,70,0
1840,53347986,20221123,M,50대,경기도,400.0,증가한 편이다,증가할 것이다,3,3,21,50,0,50,0,0
1841,53347995,20221123,F,20대,광주광역시,200.0,비슷하다,비슷할 것이다,12,15,90,50,20,10,10,10
1843,53348237,20221123,M,30대,전라북도,400.0,감소한 편이다,비슷할 것이다,0,0,0,50,30,0,20,0
1844,53348262,20221123,F,50대,전라남도,600.0,비슷하다,비슷할 것이다,2,4,18,20,0,70,10,0
1845,53348340,20221123,M,50대,전라북도,400.0,비슷하다,비슷할 것이다,2,6,22,50,30,10,10,0
1846,53348501,20221123,M,20대,부산광역시,700.0,증가한 편이다,비슷할 것이다,6,6,42,20,20,0,60,0
